,thscode,ths_nb_mv_to_bond_invest_mv_fund,ths_zcxjrzszzzqtzszb_fund,ths_cbb_to_bond_invest_mv_fund
0,070005.OF,10.902145540606,5.4434562817663,
1,070025.OF,2.1128219204531,10.68648394211,
2,070037.OF,0.024905013532367,5.3111045138978,
3,100018.OF,0.046830473689293,16.509204588926,
4,100058.OF,,4.3244639047349,
5,100066.OF,,9.703403585563,
6,100072.OF,,,
7,110035.OF,,5.0138675534661,
8,160602.OF,,10.052760329171,
9,202103.OF,,14.283435605601,
10,202108.OF,,21.025999471912,
11,217003.OF,,20.181059190508,
12,217022.OF,,4.2682675416372,
13,261001.OF,1.0291803379859,4.1430525698652,
14,270043.OF,,,
15,270048.OF,7.2386195915217,4.6921925273456,
16,400009.OF,56.089194575679,11.199976856202,
17,485105.OF,3.4247832312663,30.247057667781,
18,485107.OF,2.5777869002768,25.573304290414,
19,519137.OF,,9.7104200534068,
20,519138.OF,,2.9815941897315,
21,519206.OF,,,
22,519225.OF,,100.0,
23,519322.OF,,1.4902248090084,
24,519324.OF,,13.173104397745,
25,519328.OF,,100.0,
26,519330.OF,,12.230884050102,
27,519332.OF,,19.475226716138,
28,519334.OF,,0.20113971161967,
29,519680.OF,,8.6393873042225,
30,519718.OF,,4.0455875779627,
31,519743.OF,,100.0,
32,519746.OF,,11.221369356346,
33,519762.OF,,95.63134238163,
34,519776.OF,1.6298780699653,91.368315670785,
35,519782.OF,,4.7298136645963,
36,519784.OF,,100.0,
37,530021.OF,2.7923554806938,12.861748560967,
38,650001.OF,,100.0,
39,675041.OF,0.22719842633891,44.904116090696,
40,960040.OF,,,
41,H000355.OF,,,
42,H202108.OF,,,
43,H217003.OF,,,
44,160128.SZ,,,
45,160515.SZ,,4.6574593460453,
46,160618.SZ,,5.1919309757479,
47,161014.SZ,4.2144749339447,,
48,161019.SZ,,12.324685692057,
49,161115.SZ,0.34273162711911,5.6355821117237,
50,161117.SZ,,,
51,162715.SZ,,53.710246753849,
52,164703.SZ,,9.0636063471305,
53,000005.OF,1.1705943118864,8.323839870561,
54,000032.OF,,4.2395161106336,
55,000084.OF,,6.6359028329001,
56,000105.OF,,7.874544069772,
57,000111.OF,,,
58,000128.OF,2.2361658737577,6.7489508732607,
59,000137.OF,0.82958204248295,54.88946261894,
60,000139.OF,0.019192624669841,5.6032691051255,
61,000147.OF,,4.2257302223513,
62,000183.OF,2.7948581910503,6.0788786244601,
63,000187.OF,16.694009384594,24.640806804753,
64,000191.OF,,14.372855734817,
65,000205.OF,,3.9888152667369,
66,000207.OF,2.9179338026998,5.3545696081548,
67,000244.OF,,15.565323763495,
68,000252.OF,0.19261841254245,5.7768198500762,
69,000254.OF,,92.825510306093,
70,000265.OF,,,
71,000295.OF,,,
72,000345.OF,,,
73,000346.OF,,,
74,000355.OF,3.4287785256066,19.221185912956,
75,000395.OF,,7.3265150947116,
76,000402.OF,4.4756873949042,16.526909236629,
77,000469.OF,,0.81268904502109,
78,000516.OF,0.43788651235435,1.2725997560474,
79,000546.OF,,7.3784847190818,
80,000552.OF,,,
81,000606.OF,5.6368813458837,94.363118654116,
82,000799.OF,,,
83,000815.OF,1.2850526452947,98.714947354705,
84,000914.OF,,14.612355702522,
85,000943.OF,,11.778337041572,
86,001001.OF,4.4397406031337,,
87,001246.OF,,,
88,001299.OF,,3.9663977487077,
89,001368.OF,,,
90,001545.OF,,35.814060677511,
91,001578.OF,,58.103656609047,
92,001785.OF,0.82958204248295,54.88946261894,
93,001819.OF,,,
94,001911.OF,,7.8961422518025,
95,001960.OF,,67.942227397292,
96,001961.OF,,85.188140559418,
97,001993.OF,,14.288954330803,
98,002109.OF,,51.217780107551,
99,002140.OF,,5.0201246624979,
100,002143.OF,,58.636853949818,
101,002169.OF,,6.8138916665956,
102,002175.OF,,49.506667804032,
103,002188.OF,,100.0,
104,002198.OF,,49.03593273226,
105,002206.OF,,6.0382590745573,
106,002268.OF,0.0032724075450835,31.962838612464,
107,002301.OF,0.2585057098883,4.3925580848884,
108,002336.OF,,79.761732080614,
109,002338.OF,35.65608799428,,
110,002341.OF,,9.0238578847301,
111,002354.OF,,4.1532503832491,
112,002377.OF,1.0861883486601,5.9529888213923,
113,002381.OF,0.11633897296835,24.370553482835,
114,002395.OF,,,
115,002438.OF,,4.5848258074886,
116,002445.OF,,74.760361321225,
117,002447.OF,,5.0001197992165,
118,002452.OF,,26.986393067758,
119,002466.OF,,34.263742946526,
120,002483.OF,,,
121,002548.OF,,7.3340043916304,
122,002549.OF,2.9616967914705,11.008347087072,
123,002552.OF,14.747315295466,51.843562437663,
124,002568.OF,,10.347971656165,
125,002578.OF,,5.9952083268847,
126,002600.OF,,,
127,002603.OF,,42.598912315358,
128,002625.OF,,53.371462530731,
129,002638.OF,0.4972931585168,99.502706841483,
130,002698.OF,,18.264568175203,
131,002716.OF,,100.0,
132,002750.OF,,,
133,002754.OF,,3.9750768237153,
134,002755.OF,,11.070304777119,
135,002781.OF,,50.579117823496,
136,002817.OF,,92.848801194236,
137,002832.OF,,100.0,
138,002864.OF,,6.0217030029987,
139,002868.OF,,3.925696297962,
140,002898.OF,,,
141,002904.OF,13.45457738254,23.565555778282,
142,002927.OF,,10.371722885862,
143,002929.OF,,5.3427166316957,
144,002930.OF,,5.9667762863855,
145,002970.OF,,63.06078915333,
146,002985.OF,24.314941316321,,
147,002991.OF,,6.1971418814773,
148,002994.OF,,56.764264817956,
149,003039.OF,,47.546365274484,
150,003102.OF,,34.11222266651,
151,003155.OF,,43.912184719537,
152,003162.OF,,22.418327201895,
153,003188.OF,,100.0,
154,003192.OF,,28.99501855914,
155,003193.OF,6.0720537170431,,
156,003209.OF,,4.2268836306357,
157,003213.OF,,41.860480918386,
158,003214.OF,,3.930284536133,
159,003223.OF,0.49762131178618,5.2783229787422,
160,003258.OF,4.5132872692763,,
161,003260.OF,1.2569012206986,98.743098779301,
162,003265.OF,,7.4473645312873,
163,003268.OF,,36.456685371873,
164,003269.OF,,10.224735713392,
165,003280.OF,,3.1059156827597,
166,003285.OF,0.15756504159574,17.259433986415,
167,003289.OF,58.013330426676,41.986669573324,
168,003290.OF,42.109858887102,57.890141112898,
169,003313.OF,,40.501591482452,
170,003315.OF,,99.885833757677,
171,003327.OF,6.2545683512617,29.790045518762,
172,003329.OF,,14.995847034939,
173,003417.OF,,8.4338764091189,
174,003428.OF,,7.4205967706152,
175,003438.OF,,5.4745577993183,
176,003440.OF,1.1580133935066,41.464320232935,
177,003445.OF,0.016098115940746,40.770346941425,
178,003452.OF,,11.684748609416,
179,003454.OF,,74.89699740181,
180,003518.OF,,49.777837210759,
181,003528.OF,,42.206718449322,
182,003547.OF,,5.0716425702516,
183,003569.OF,,5.1627353697288,
184,003571.OF,,8.0383409423353,
185,003590.OF,,64.688469474473,
186,003605.OF,,,
187,003607.OF,,13.492136672501,
188,003640.OF,,100.0,
189,003651.OF,0.18034569141673,4.4343917396,
190,003660.OF,,,
191,003662.OF,,6.4715251196229,
192,003671.OF,,100.0,
193,003673.OF,,4.808054607443,
194,003730.OF,,90.47809001688,
195,003746.OF,,12.024173741997,
196,003770.OF,,62.695491797352,
197,003809.OF,,9.5967177023917,
198,003832.OF,,50.947285354728,
199,003859.OF,,7.5852614706881,
200,003863.OF,,5.6173341153683,
201,003869.OF,5.4505346818731,41.381422381466,
202,003929.OF,,26.936982196371,
203,003949.OF,,9.6009657015917,
204,003952.OF,,,
205,003983.OF,,4.4618711913811,
206,004020.OF,,6.4843997409389,
207,004027.OF,,4.9083065465449,
208,004030.OF,0.81277105241145,4.2995941578761,
209,004031.OF,,90.555939505343,
210,004032.OF,,,
211,004042.OF,0.28623426189731,4.6759614136327,
212,004052.OF,,21.210794063046,
213,004061.OF,4.6267870466149,79.016263084466,
214,004118.OF,,100.0,
215,004122.OF,,,
216,004124.OF,0.36047336818622,92.356376366979,
217,004126.OF,,7.9938469570257,
218,004127.OF,0.45033138016712,13.030606071608,
219,004136.OF,,5.8807899417126,
220,004140.OF,3.1912397258328,12.768817251446,
221,004141.OF,,,
222,004200.OF,,4.8799656353036,
223,004230.OF,,75.427920311097,
224,004238.OF,,4.7900537009554,
225,004307.OF,,14.11863754449,
226,004322.OF,,46.300282440184,
227,004334.OF,,5.3211354640497,
228,004366.OF,1.7398376738906,98.260162326109,
229,004388.OF,,3.8127579281076,
230,004438.OF,,,
231,004459.OF,,8.0962707828379,
232,004479.OF,,69.864742600926,
233,004498.OF,,44.421668123856,
234,004499.OF,,5.9153810463338,
235,004503.OF,,6.8657162891651,
236,004544.OF,8.6067507956644,4.9395459902585,
237,004547.OF,,4.5451546053854,
238,004555.OF,1.0583344689185,44.005907720856,
239,004601.OF,,4.2279119891625,
240,004614.OF,,5.2289709614174,
241,004637.OF,,4.692607033094,
242,004655.OF,,1.203299007726,
243,004672.OF,5.886296982717,4.7576841532333,
244,004689.OF,,79.925363738175,
245,004705.OF,2.2093712523494,4.8505506821554,
246,004722.OF,,48.166627772932,
247,004728.OF,,100.0,
248,004736.OF,,,
249,004797.OF,2.1153090559856,10.155847994632,
250,004821.OF,,9.5326055602408,
251,004859.OF,,,
252,004882.OF,,29.654630192162,
253,004887.OF,,9.0592490465362,
254,004899.OF,0.52875460202029,1.7839545849035,
255,004910.OF,,4.3552819589256,
256,004911.OF,3.1462416835718,76.627650901042,
257,004919.OF,,10.831684245482,
258,004920.OF,,8.9636052782977,
259,004923.OF,4.6637748961007,41.071469125429,
260,004940.OF,,7.2053531647392,
261,004956.OF,,100.0,
262,004978.OF,,100.0,
263,005024.OF,,9.1653036514712,
264,005072.OF,8.7529931717856,20.31925992783,
265,005073.OF,,4.3962448969326,
266,005124.OF,,,
267,005171.OF,,4.8318407388522,
268,005307.OF,,4.9260777396698,
269,005309.OF,,34.04570914044,
270,005321.OF,,36.572274901655,
271,005322.OF,,7.008473559002,
272,005336.OF,,17.251277012947,
273,005338.OF,,2.8349153055806,
274,005364.OF,,,
275,005369.OF,,7.3059695043433,
276,005375.OF,,4.3736592667179,
277,005383.OF,,13.600680826828,
278,005388.OF,,3.9627055647864,
279,005393.OF,,38.814091232068,
280,005398.OF,,35.259431032491,
281,005410.OF,,5.0316997831074,
282,005419.OF,100.0,,
283,005432.OF,,3.5387061751876,
284,005435.OF,,14.493479390209,
285,005439.OF,,3.997302893788,
286,005442.OF,2.6194866501778,68.205679482241,
287,005462.OF,,2.681968063315,
288,005469.OF,,42.498876794154,
289,005525.OF,,3.8437622006501,
290,005577.OF,,,
291,005590.OF,,4.9553025047759,
292,005594.OF,,4.3994323525781,
293,005606.OF,,88.542185054721,
294,005622.OF,,3.0507395429647,
295,005631.OF,,76.042334783355,
296,005648.OF,,21.71010610152,
297,005666.OF,,29.564524411066,
298,005670.OF,,3.8694227909997,
299,005684.OF,,,
300,005703.OF,,33.131138039515,
301,005710.OF,,65.632414967705,
302,005712.OF,,,
303,005719.OF,,21.527646856447,
304,005740.OF,,,
305,005754.OF,0.024450206214474,4.7645149724001,
306,005772.OF,,,
307,005781.OF,,8.780861270997,
308,005782.OF,,,
309,005784.OF,,,
310,005791.OF,,53.318503137169,
311,005820.OF,0.33253907711385,9.3991569790876,
312,005831.OF,,,
313,005841.OF,,4.1566420205496,
314,005845.OF,,13.189361832279,
315,005853.OF,,42.273307359798,
316,005854.OF,,21.48798586403,
317,005864.OF,,100.0,
318,005871.OF,,6.8535505598712,
319,005879.OF,,,
320,005897.OF,,57.44964181113,
321,005898.OF,,73.19455309072,
322,005920.OF,0.54920803816052,99.450791961839,
323,005921.OF,,64.570794236089,
324,005936.OF,14.491872547327,85.508127452673,
325,005972.OF,,100.0,
326,005988.OF,8.7469607700158,81.117080063242,
327,006029.OF,,47.248446862383,
328,006037.OF,,89.086416485067,
329,006043.OF,3.5280686116776,96.471931388322,
330,006053.OF,,56.182301769743,
331,006066.OF,,4.2611371321781,
332,006076.OF,,4.7129787757764,
333,006107.OF,,11.380368445807,
334,006112.OF,,,
335,006150.OF,,,
336,006171.OF,14.175254092038,85.824745907962,
337,006172.OF,,100.0,
338,006212.OF,,29.690444756808,
339,006275.OF,,68.985456766309,
340,006360.OF,,6.8263091208622,
341,006367.OF,,100.0,
342,006393.OF,,30.234547597241,
